longitude,latitude,population,median_income,median_house_value
-121.3,38.03,712,3.1471,102800
-121.3,38.03,782,4.0227,107700
-121.29,38.04,1860,3.1779,97300
-121.29,38.03,1629,2.2672,91100
-121.28,38.03,2769,3.0907,94100
-121.29,38.03,1615,2.5842,111300
-121.28,38.03,684,3.9265,107400
-121.29,38.02,1849,2.5437,99000
-121.3,38.02,3343,2.5473,106300
-121.3,38.03,1404,2.505,95000
-121.3,38.02,491,2.8523,87500
-121.29,38,1784,2.375,124500
-121.29,38.01,3327,4.4871,137900
-121.28,38.02,1258,3.175,95900
-121.29,38.01,50,3.75,120800
-121.27,38.05,164,3.4107,82800
-121.27,38.02,138,2.9821,155000
-121.3,38.05,62,1.15,112500
-121.25,38.05,1035,3.5735,106800
-121.25,38.04,1257,4.9861,201800
-121.25,38.01,1053,2.6994,112500
-121.23,38.04,677,6.1805,247900
-121.22,38.04,116,5.5376,212500
-121.25,38.03,859,6.6605,220700
-121.22,38,783,2.8167,162100
-121.24,38.01,790,2.4342,125000
-121.25,38,182,2.8958,135000
-121.26,37.99,179,2.3333,87500
-121.24,38,721,2.4688,126800
-121.23,37.99,226,5.5693,153100
-121.23,37.98,373,5.0362,181300
-121.2,37.97,270,6.0582,157700
-121.19,38.04,290,3.225,177100
-121.16,38.03,201,1.4732,156300
-121.2,38.02,287,3.3882,125000
-121.18,37.99,1459,2.4674,130900
-121.17,37.97,769,3.6389,130400
-121.23,37.95,1342,2.7958,59000
-121.19,37.93,909,2.1513,99700
-121.23,37.94,77,1.125,150000
-121.22,37.93,206,4.75,121400
-121.22,37.95,629,2.8676,76900
-121.18,37.96,193,2.5625,146900
-121.24,37.9,20,2.625,137500
-121.26,37.88,256,3.1719,158300
-121.28,37.9,171,0.9614,55700
-121.27,37.88,664,1.6458,83600
-121.27,37.87,678,2.9531,104000
-121.31,37.9,125,2.9,125000
-121.29,37.89,1542,5.7485,162500
-121.29,37.87,308,2.6563,103100
-121.23,37.87,59,3.65,162500
-121.49,37.94,1848,2.2891,162500
-121.38,37.88,1094,2.6842,156300
-121.47,38.13,1768,2.2619,123500
-121.42,38.22,868,2.0284,96300
-121.36,38.15,878,4.3553,185700
-121.32,38.16,1071,3.5,240800
-121.32,38.13,1327,5.5942,186900
-121.35,38.09,923,5.5057,147200
-121.32,38.15,2725,3.9323,130100
-121.23,38.12,134,3.95,178100
-121.23,38.11,240,3.6312,202800
-121.23,38.09,236,6.4562,230000
-121.26,38.09,525,2.0625,155000
-121.3,38.09,154,2.0694,175000
-121.29,38.07,533,3.1917,204500
-121.25,38.07,1167,3.0592,152800
-121.29,38.14,303,3.875,127400
-121.3,38.14,1867,3.2123,120700
-121.29,38.14,1409,3.2338,101800
-121.29,38.14,674,2.515,110800
-121.29,38.13,453,2.3917,113500
-121.3,38.13,470,2.8942,116700
-121.3,38.13,1298,3.2303,131800
-121.29,38.15,1886,4.8787,175300
-121.28,38.14,1431,3.3987,99500
-121.27,38.14,2659,2.2883,86900
-121.27,38.14,576,2.125,137500
-121.28,38.14,1223,4.119,128800
-121.28,38.13,804,4.0625,143200
-121.27,38.13,437,2.1979,114100
-121.27,38.13,1197,2.1771,98200
-121.28,38.13,1916,2.5401,125400
-121.28,38.12,1906,2.8237,110700
-121.27,38.12,1043,2.4949,108000
-121.29,38.13,1390,5,154800
-121.3,38.13,937,5.0528,153700
-121.29,38.12,741,3.9607,132500
-121.3,38.12,767,7.6889,229300
-121.3,38.11,2679,4.196,171700
-121.27,38.11,2106,2.4482,103000
-121.28,38.11,1559,3.8825,136800
-121.27,38.11,1178,3.8672,120100
-121.28,38.1,1441,2.5556,133100
-121.29,38.1,785,3.775,163300
-121.27,38.13,1862,1.9238,70700
-121.27,38.12,1455,2.5587,87800
-121.26,38.13,1226,2.2188,68800
-121.26,38.12,1182,1.8575,73800
-121.25,38.13,789,3.2993,91100
-121.26,38.11,933,4.2448,150900
-121.26,38.11,1611,3.1284,115100
-121.25,38.14,464,2.3,133300
-121.26,38.14,1823,3.5333,116800
-121.27,38.13,2016,1.75,82900
-121.26,38.13,2053,2.0875,83100
-121.24,38.22,1365,3.3929,113000
-121.22,38.16,2038,3.475,151200
-121.28,38.17,744,4.0924,244200
-121.32,38.21,1455,3.6398,146700
-121.16,38.16,999,2.4906,122500
-121.14,38.16,1371,3.5774,113900
-121.06,38.25,301,3.6528,200000
-121.15,38.21,2164,4.0365,174200
-121.05,38.14,1544,2.9875,166300
-121.09,38.19,358,2.4545,105000
-121.19,38.13,1085,3.7687,165200
-121.18,38.07,1073,4.8125,161100
-120.97,38,873,4.7069,176900
-121.05,37.93,1649,3.275,156500
-121.11,38.04,471,2.9241,187500
-121.09,38.03,1021,4.517,152200
-121.12,38,505,3.4265,158900
-120.99,37.8,1198,2.9083,113400
-121,37.8,2248,3.6107,141300
-120.98,37.79,1227,2.7857,110900
-120.97,37.84,1231,2.883,141900
-120.96,37.77,1156,3.8534,157600
-121.04,37.78,1466,2.5643,200000
-121.06,37.86,1258,2.683,169400
-121.13,37.74,523,2.4598,97100
-121.13,37.74,244,3.4643,90900
-121.12,37.73,573,2.3924,102200
-121.13,37.74,1175,3.6016,134600
-121.13,37.73,667,3.3158,125900
-121.11,37.74,1605,4.4213,182700
-121.1,37.8,958,3.3578,149000
-121.11,37.76,1252,4.1833,192100
-121.16,37.73,3006,3.4426,139000
-121.25,37.76,1292,3.4009,182400
-121.22,37.72,1310,2.6368,165600
-121.22,37.81,1802,3.6378,126100
-121.22,37.8,1719,2.1186,94400
-121.22,37.8,521,2.125,91900
-121.21,37.81,1531,2.995,124300
-121.21,37.8,460,2.7443,94200
-121.21,37.8,160,2.1786,120800
-121.21,37.8,167,1.4853,101800
-121.21,37.79,446,1.6724,96900
-121.21,37.8,971,2.6053,99200
-121.21,37.81,999,5.193,172100
-121.2,37.8,1512,3.7546,135300
-121.2,37.8,927,3.5625,130800
-121.2,37.79,502,2.4798,101500
-121.2,37.8,171,4.0972,101800
-121.21,37.81,2173,5.0369,163900
-121.17,37.88,3082,3.5365,111800
-121.17,37.82,1316,3.8472,197600
-121.2,37.83,1912,4.4423,161400
-121.2,37.81,193,7.3718,212500
-121.19,37.81,1959,2.7321,175000
-121.18,37.79,509,1.9464,112500
-121.2,37.78,79,3.375,106300
-121.23,37.78,149,4.8229,158300
-121.24,37.79,2553,4.075,195000
-121.27,37.79,1013,2.7083,173900
-121.22,37.8,247,1.6111,74100
-121.22,37.79,712,1.7228,105000
-121.22,37.79,1320,2.5025,101900
-121.23,37.79,1130,4.0815,117900
-121.22,37.79,1549,4.4766,169400
-121.23,37.79,1198,2.7734,116800
-121.23,37.8,1155,2.2254,130800
-121.24,37.81,2319,3.5595,161000
-121.23,37.81,1886,4.2431,137100
-121.22,37.81,1191,4.0125,121500
-121.22,37.82,2740,3.1964,141500
-121.23,37.81,1236,5.5591,149300
-121.23,37.82,867,4.6821,138500
-121.23,37.82,1030,4.9271,155300
-121.23,37.84,713,4.0208,155700
-121.24,37.82,3378,5.1047,157900
-121.3,37.85,604,2.2391,120000
-121.31,37.81,130,3.1429,179200
-121.29,37.8,69,3.7292,475000
-121.27,37.82,830,2.6458,127500
-121.28,37.83,443,2.5156,86300
-121.28,37.82,5935,3.65,119400
-121.37,37.77,1290,4.1298,222800
-121.4,37.74,1236,4.15,322400
-121.43,37.78,585,2.6181,163500
-121.48,37.77,1264,5.0176,274200
-121.52,37.75,825,4.3229,327300
-121.46,37.73,862,5.1629,222900
-121.45,37.72,766,5.75,240200
-121.44,37.7,591,6.0389,215100
-121.42,37.71,4189,4.3696,170700
-121.42,37.76,2964,4.1855,162100
-121.42,37.75,1061,3.5242,121400
-121.42,37.74,340,4.8021,133500
-121.42,37.74,320,2.825,152500
-121.42,37.74,313,3.15,153200
-121.42,37.75,683,4.3687,128700
-121.43,37.75,754,3.1333,132000
-121.43,37.75,855,2.75,127300
-121.43,37.75,699,3.3611,117600
-121.43,37.74,426,3.0865,119800
-121.43,37.74,427,3.5789,110400
-121.43,37.75,1065,2.1424,125000
-121.43,37.76,1358,3.6312,147600
-121.44,37.76,3670,5.0443,194800
-121.45,37.75,2360,4.6173,164800
-121.44,37.74,970,3.5096,141700
-121.44,37.75,417,4.2768,151300
-121.44,37.75,1199,3.4821,170600
-121.42,37.74,915,1.1957,103100
-121.43,37.74,589,1.6937,108300
-121.43,37.74,623,1.725,111500
-121.44,37.74,370,3.1319,112500
-121.44,37.73,3907,5.3321,208100
-121.43,37.73,1312,2.9955,134700
-121.42,37.73,883,5.9934,196700
-121.29,37.72,4402,1.9792,63000
-121.32,37.67,781,4.3015,250000
-121.47,37.58,887,4.6625,294000
-120.9,35.69,2105,3.8158,248700
-120.93,35.76,1825,3.23,154300
-120.7,35.76,1130,2.2165,90600
-120.69,35.65,2352,1.6303,144900
-120.69,35.64,1301,2.0076,114000
-120.69,35.62,1456,2.4567,140000
-120.69,35.62,1550,2.9167,161700
-120.72,35.63,1476,3.3472,195200
-120.67,35.63,1085,4.2841,256700
-120.67,35.62,6085,3.8661,168100
-120.63,35.59,3026,2.6528,113500
-120.64,35.65,2356,2.9926,158200
-120.47,35.74,2065,3.7303,162700
-120.29,35.56,2459,2.811,142100
-120.6,35.6,1795,4.475,206900
-121.11,35.52,2239,3.24,264600
-121.14,35.55,1880,3.8019,271200
-121.12,35.58,1298,3.4799,320800
-120.92,35.4,636,3.6908,278800
-120.85,35.38,1481,2.3075,184200
-120.86,35.39,629,2.7344,188300
-120.86,35.4,1106,2.7043,186200
-120.87,35.41,782,3.0187,278100
-120.94,35.42,970,3.7738,279400
-120.95,35.44,1769,2.6864,283600
-120.85,35.37,588,2.8173,226900
-120.83,35.36,1650,2.7266,266800
-120.84,35.35,930,2.6205,221100
-120.84,35.37,1397,2.5552,200000
-120.89,35.37,846,1.65,227300
-120.84,35.33,1520,3.6412,207800
-120.83,35.33,2112,4.4766,192700
-120.82,35.32,1780,3.3958,215800
-120.83,35.32,1814,3.2226,183200
-120.84,35.32,1279,3.4762,189600
-120.9,35.33,595,3.588,266300
-120.84,35.32,1656,3.526,183900
-120.84,35.31,1515,2.8493,196100
-120.84,35.3,781,4.9359,317700
-120.82,35.31,1325,2.5172,293900
-120.8,35.33,996,3.587,330000
-121.1,35.6,1309,3.2112,204500
-120.65,35.29,850,3.1818,249600
-120.66,35.29,1380,1.9647,253600
-120.66,35.29,1689,1.7031,195000
-120.67,35.3,1799,0.7025,500001
-120.65,35.32,3574,1.0298,300000
-120.62,35.28,1469,6.3144,328800
-120.65,35.29,1344,1.4492,222900
-120.65,35.28,548,2.5455,165900
-120.65,35.27,768,4.2411,258900
-120.65,35.27,1446,2.5129,225900
-120.64,35.26,1862,2.1507,221500
-120.63,35.27,704,5.156,251300
-120.66,35.29,1153,2.084,233300
-120.66,35.28,1358,1.4036,209600
-120.66,35.28,1170,2.1786,206300
-120.65,35.27,1237,2.6208,227100
-120.66,35.27,1107,2.8009,192600
-120.66,35.27,1077,1.6875,174200
-120.66,35.27,1386,3.7337,208200
-120.66,35.26,2383,2.2656,226200
-120.67,35.3,2309,2.2165,231700
-120.7,35.31,1490,4.6719,337000
-120.68,35.29,753,3.25,225000
-120.69,35.28,1795,2.2847,247000
-120.67,35.29,1036,3.0833,219300
-120.69,35.26,722,4.625,221800
-120.7,35.28,1884,4.6071,239900
-120.71,35.27,1149,5.4287,331600
-120.68,35.26,918,3.2464,208000
-120.69,35.25,1933,2.794,262500
-120.7,35.32,6532,4.2639,350000
-120.52,35.24,2003,5.0267,253300
-120.68,35.25,1634,2.2868,233700
-120.69,35.34,542,1.6563,42500
-120.81,35.19,1236,3.7635,336200
-120.66,35.2,1838,5.9676,380000
-120.7,35.14,1919,3.5352,357800
-120.68,35.14,1155,3.0938,245900
-120.66,35.13,940,1.9653,236100
-120.63,35.13,975,1.7878,55000
-120.64,35.15,2863,4.849,275000
-120.59,35.13,2710,4.6776,295500
-120.56,35.13,2324,4.4033,267600
-120.57,35.12,866,2.8824,195200
-120.57,35.11,1068,3.5242,156800
-120.59,35.11,1729,3.155,205400
-120.6,35.12,1342,3.4509,217700
-120.61,35.12,935,2.5792,163800
-120.59,35.12,1407,2.1702,179700
-120.6,35.11,1292,2.2625,153000
-120.59,35.11,1449,3.5744,197800
-120.61,35.12,823,2.6974,165400
-120.61,35.13,1777,2.7301,190400
-120.61,35.12,1840,2.9821,162000
-120.61,35.11,1839,3.3062,158500
-120.65,35.12,1425,2.9615,178100
-120.62,35.13,1792,2.7128,209900
-120.62,35.11,1521,2.0292,155800
-120.62,35.12,768,2.655,160000
-120.66,35.1,704,2.1042,268300
-120.61,35.1,1896,2.4003,142100
-120.61,35.1,2015,3.0536,143600
-120.6,35.1,1497,2.6875,178200
-120.58,35,374,1.4726,106300
-120.61,35.06,1257,4.6167,273100
-120.56,35.07,2866,3.3603,280200
-120.52,35.06,655,4.3611,329700
-120.3,35.1,1068,4.5461,270800
-120.43,35.17,477,3.851,315000
-120.57,35.18,2284,4.0403,346100
-120.48,35.05,1549,2.8203,152600
-120.47,35.04,926,2.9375,144800
-120.5,35.03,4660,3.5682,277300
-120.48,35.02,1672,2.9798,204800
-120.69,35.52,1291,2.925,181400
-120.68,35.51,941,4.3218,209100
-120.68,35.5,1834,3.7672,173800
-120.67,35.5,1422,3.2813,175000
-120.66,35.5,1040,3.3125,163900
-120.66,35.49,2307,2.8285,171300
-120.65,35.48,1341,3.225,166900
-120.64,35.46,2877,2.5437,146400
-120.69,35.49,1203,4.1375,222400
-120.68,35.48,1351,2.7798,205800
-120.67,35.48,1097,3.3438,176100
-120.66,35.47,1269,3.9063,184800
-120.66,35.46,1860,4.5179,225600
-120.7,35.55,1834,3.5,172100
-120.76,35.52,4487,3.6667,250600
-120.71,35.5,1433,5.2508,292900
-120.56,35.48,1609,5.0947,267500
-119.93,35.2,671,3.0602,69800
-120.49,35.35,1457,3.1641,158600
-120.65,35.41,3139,4.1875,261600
-120.64,35.47,936,2.1154,117200
-122.4,37.68,1649,3.3816,253400
-122.4,37.68,1045,4.1146,272200
-122.32,37.69,340,5.966,315200
-122.41,37.7,1376,2.4113,214200
-122.42,37.71,1781,3.6827,215300
-122.43,37.71,2249,4.6098,290400
-122.43,37.7,959,4.7708,281700
-122.44,37.7,1705,4.9318,258100
-122.45,37.7,1814,4.0125,230100
-122.45,37.71,1159,4.5417,233700
-122.45,37.71,1948,4.7639,251500
-122.45,37.7,4375,5.1788,267000
-122.46,37.7,904,3.5035,238600
-122.46,37.69,1577,4.0833,266700
-122.46,37.7,2436,3.3214,243200
-122.47,37.7,2466,3.6588,238600
-122.46,37.71,339,2.483,214300
-122.46,37.71,1436,3.65,239900
-122.46,37.7,713,3.84,235900
-122.47,37.7,1491,4.5341,236500
-122.47,37.71,822,3.5,224400
-122.46,37.71,1738,3.1958,232100
-122.48,37.7,2923,3.049,307000
-122.48,37.7,3477,3.0546,297900
-122.48,37.71,1571,5.1149,314200
-122.48,37.71,455,6.1278,417600
-122.54,37.7,1793,4.2472,292500
-122.49,37.67,2892,4.6771,266400
-122.49,37.68,1583,5.0659,238000
-122.49,37.67,2494,5.2848,260300
-122.49,37.7,828,5.2811,287700
-122.49,37.69,782,4.5,275600
-122.48,37.69,1259,3.4492,264300
-122.49,37.69,1465,4.9375,277000
-122.49,37.69,1273,4.7391,272800
-122.47,37.7,370,3.775,281300
-122.47,37.69,2104,3.449,239100
-122.47,37.69,606,4.875,258800
-122.48,37.69,1594,4.4821,252400
-122.48,37.69,1384,4.2421,257500
-122.46,37.69,3320,3.4375,277700
-122.46,37.68,1983,2.9413,229400
-122.47,37.69,1452,3.5909,256100
-122.47,37.69,1130,4.6447,304500
-122.47,37.68,2544,4.5337,306700
-122.48,37.68,2296,5.5647,268700
-122.48,37.67,2340,3.3906,303700
-122.48,37.67,1746,5.1054,294500
-122.49,37.68,2510,5.3311,270800
-122.48,37.67,2258,2.964,319700
-122.45,37.69,884,3.0625,87500
-122.45,37.67,274,4.4286,238600
-122.47,37.67,3752,5.5845,304300
-122.47,37.66,3226,5.7535,297900
-122.46,37.67,2049,4.1303,146500
-122.46,37.66,3861,5.4221,284700
-122.46,37.65,2027,5.2573,322900
-122.45,37.67,963,4.7813,246400
-122.45,37.66,1545,5.3446,263300
-122.46,37.66,1390,5.3398,260900
-122.45,37.66,2761,4.7755,280700
-122.44,37.65,2695,3.9722,276200
-122.43,37.66,2259,4.3039,278400
-122.44,37.66,3288,3.1927,252600
-122.44,37.66,799,4.7639,265600
-122.44,37.67,1025,4.425,268400
-122.42,37.67,1255,5.1205,226300
-122.41,37.66,1255,3.8438,250700
-122.42,37.66,1063,4.7361,302600
-122.42,37.66,1746,4.9236,273500
-122.42,37.66,335,4.125,327600
-122.41,37.66,1096,4.475,246700
-122.41,37.66,906,3.0052,242500
-122.41,37.66,1177,3.6667,218800
-122.41,37.66,658,4.6103,237500
-122.41,37.66,682,3.2833,233300
-122.41,37.65,2583,3.5039,232400
-122.42,37.66,2246,2.6631,244000
-122.43,37.66,1102,4.5493,281500
-122.42,37.65,2941,3.8565,239800
-122.43,37.64,4101,4.1033,301000
-122.43,37.64,1861,4.207,272700
-122.45,37.64,3444,6.2498,353300
-122.46,37.64,1617,5.3922,353700
-122.46,37.65,5130,4.8096,262000
-122.46,37.64,2150,4.5938,251200
-122.47,37.65,5023,4.6452,236200
-122.53,37.66,4674,5.4694,272400
-122.53,37.65,2325,4.0556,275000
-122.48,37.65,1817,4.2593,227400
-122.49,37.63,1472,5.155,263900
-122.49,37.63,398,3.525,254100
-122.49,37.63,785,3.2446,234600
-122.53,37.63,1386,2.9087,228200
-122.48,37.64,50,12.5,281000
-122.47,37.61,2208,5.4364,279300
-122.54,37.62,747,4.4286,262100
-122.49,37.59,1498,5.1282,262500
-122.5,37.59,736,4.3542,237500
-122.5,37.6,971,4.25,241700
-122.55,37.59,598,4.1827,345500
-122.51,37.58,59,2.2375,450000
-122.49,37.6,1697,4.0795,270600
-122.48,37.59,2784,5.3991,273000
-122.48,37.57,2282,4.5556,249000
-122.46,37.59,6160,5.7653,325800
-122.46,37.63,3783,5.0479,280400
-122.45,37.62,1712,6.7206,344600
-122.45,37.63,2683,5.748,302100
-122.44,37.63,3004,4.7625,281300
-122.43,37.63,2154,4.9732,342300
-122.43,37.61,4790,4.1692,344500
-122.41,37.62,636,4.25,284100
-122.41,37.61,1479,3.8214,273600
-122.42,37.61,822,4.7,341300
-122.42,37.62,682,6.3443,324700
-122.42,37.62,756,4.4643,308100
-122.42,37.61,669,4.1513,137500
-122.42,37.63,796,3.43,292900
-122.42,37.62,1141,4.8295,319000
-122.42,37.62,407,4.8,306800
-122.42,37.62,671,4.4091,317900
-122.41,37.62,1807,3.2216,242700
-122.4,37.62,2249,3.1058,253000
-122.41,37.63,2720,2.639,242500
-122.42,37.64,68,2.225,212500
-122.43,37.63,1447,3.5214,144200
-122.42,37.63,30,2.375,275000
-122.41,37.63,878,4.2262,228500
-122.41,37.63,602,3,229100
-122.4,37.62,1064,4.0238,224200
-122.41,37.64,921,4.4464,215400
-122.4,37.61,1077,3.1628,318400
-122.38,37.6,1867,3.3632,265100
-122.39,37.6,1225,2.56,273100
-122.41,37.61,705,5.7398,336400
-122.41,37.61,847,4.7381,347400
-122.41,37.6,1915,4.1364,412000
-122.42,37.6,1542,5.8783,405100
-122.41,37.6,1128,6.3719,466900
-122.41,37.59,1717,6.2946,450000
-122.41,37.59,894,5.6493,422400
-122.4,37.6,2558,3.5817,369300
-122.4,37.6,530,6.221,420300
-122.39,37.6,986,4.652,387100
-122.39,37.6,381,4.375,340900
-122.39,37.59,1846,6.1323,500001
-122.4,37.59,1163,6.2306,500001
-122.38,37.59,1581,3.0744,457700
-122.38,37.59,837,4.6628,459200
-122.39,37.58,2314,7.8997,500001
-122.4,37.58,1145,6.358,500001
-122.39,37.59,813,6.0374,500001
-122.39,37.57,185,6.4865,450000
-122.37,37.6,11,5.048,350000
-122.37,37.59,2156,3.4412,353800
-122.38,37.59,613,5.7837,378100
-122.37,37.59,963,5.7245,500000
-122.37,37.58,917,4.4,500000
-122.38,37.58,671,8.4704,500001
-122.38,37.58,772,6.471,500001
-122.36,37.58,1324,5.0756,374200
-122.36,37.58,1468,4.0987,434000
-122.37,37.58,967,4.7404,500001
-122.37,37.58,665,4.5486,500001
-122.34,37.59,736,5.6206,386400
-122.33,37.58,992,4.7917,359900
-122.34,37.58,1622,3.8413,372200
-122.35,37.58,1081,4.0855,410800
-122.36,37.59,1352,3.5125,350600
-122.35,37.58,2129,3.3469,345000
-122.35,37.58,396,2.8393,375000
-122.34,37.57,1254,4.2407,433800
-122.35,37.57,800,4.97,500001
-122.37,37.58,810,12.4291,500001
-122.36,37.57,588,10.7339,500001
-122.36,37.56,1512,15.0001,500001
-122.37,37.56,2440,11.6833,500001
-122.34,37.56,1139,12.6417,500001
-122.34,37.55,1507,13.3913,500001
-122.36,37.54,2165,10.1675,500001
-122.35,37.56,519,14.4219,500001
-122.34,37.57,967,7.0422,500001
-122.34,37.57,876,8.2598,500001
-122.35,37.57,784,10.4286,500001
-122.34,37.57,1691,3.9728,300000
-122.33,37.57,1301,3.1111,318400
-122.33,37.57,1453,3.4333,290000
-122.33,37.58,2518,3.4836,287900
-122.33,37.58,1534,3.38,285400
-122.31,37.6,1958,3.6811,273000
-122.31,37.58,1141,3.9696,258300
-122.31,37.57,845,4.1875,267300
-122.33,37.58,1573,2.7474,233100
-122.32,37.57,2377,3.2891,237900
-122.32,37.57,2626,3.2285,234800
-122.32,37.57,318,2.9934,256300
-122.31,37.57,1603,3.7422,292600
-122.32,37.56,355,2.8571,250000
-122.33,37.57,1112,3.625,283300
-122.32,37.56,377,3.8317,237500
-122.33,37.56,2400,3.4902,500001
-122.32,37.56,691,5.549,500001
-122.32,37.56,1283,3.162,415000
-122.33,37.56,644,10.0743,500001
-122.32,37.55,1050,4.6406,500001
-122.33,37.55,870,9.3694,500001
-122.34,37.55,843,6.9533,500001
-122.31,37.56,1126,3.9688,356900
-122.31,37.55,371,3.25,296400
-122.32,37.55,607,4.8068,369700
-122.32,37.55,849,4.4583,397100
-122.33,37.55,827,6.1349,500001
-122.32,37.54,1608,5.0774,407200
-122.34,37.53,1354,7.3081,464600
-122.33,37.53,1784,6.7042,413000
-122.35,37.53,905,7.7743,453100
-122.34,37.52,1747,6.6959,411200
-122.33,37.53,769,4.0417,458500
-122.32,37.52,2557,6.3892,480800
-122.3,37.53,535,5.4351,376600
-122.3,37.53,751,6,384200
-122.3,37.53,429,5.3261,376800
-122.31,37.52,659,6.8336,457200
-122.31,37.53,508,5.9539,379100
-122.3,37.54,1758,2.9405,340500
-122.3,37.53,984,4.5116,337800
-122.29,37.53,419,5.012,368200
-122.31,37.54,492,5.539,396900
-122.31,37.54,952,4.75,388200
-122.31,37.53,676,4.6125,361700
-122.32,37.53,1183,5.779,387100
-122.31,37.55,1877,3.9722,354100
-122.31,37.54,660,4.163,393800
-122.31,37.54,975,4.0726,385400
-122.31,37.54,465,3.1842,352800
-122.3,37.55,1930,3.9833,342800
-122.31,37.55,305,2.6159,272900
-122.31,37.56,815,4.2955,309700
-122.31,37.56,952,4.7917,316000
-122.31,37.56,829,4.9013,330100
-122.31,37.56,701,3.32,292900
-122.31,37.57,979,4,273700
-122.31,37.57,1193,4.6371,271100
-122.3,37.57,1169,5.033,270900
-122.3,37.56,1267,4.7344,271800
-122.3,37.57,1189,4.7917,276100
-122.29,37.56,846,5.3683,339400
-122.3,37.56,750,5.5381,282000
-122.29,37.56,445,5.8221,289400
-122.3,37.56,945,5.5184,274800
-122.29,37.56,2516,5.0353,305800
-122.26,37.55,1941,5.9572,443800
-122.26,37.55,683,4.7045,500001
-122.27,37.55,1840,6.7474,338200
-122.26,37.54,770,7.2477,376000
-122.27,37.55,811,8.1221,483300
-122.28,37.55,2020,6.1228,375700
-122.27,37.56,1553,4.9434,292100
-122.27,37.56,1810,5.6936,322200
-122.26,37.54,395,5.3247,327800
-122.26,37.54,1607,9.1415,500001
-122.26,37.54,779,6.9635,417300
-122.27,37.54,990,6.035,438800
-122.27,37.54,1752,7.3644,419700
-122.27,37.54,905,8.9083,500001
-122.26,37.56,3399,5.6683,391000
-122.26,37.57,3484,6.5948,404000
-122.25,37.56,3437,5.6396,430300
-122.29,37.55,2243,4.39,270100
-122.28,37.54,3169,3.9699,293200
-122.29,37.54,1151,4.9091,293200
-122.28,37.54,463,5.1701,294200
-122.29,37.54,761,5.0081,298100
-122.29,37.54,811,4.9464,282400
-122.29,37.53,1089,3.0278,310600
-122.28,37.53,2593,4.8047,438000
-122.28,37.53,970,5.1207,310900
-122.27,37.53,586,3.5,267400
-122.28,37.53,2068,3.5445,286700
-122.29,37.52,1837,5.3506,388100
-122.28,37.52,1285,4.0801,397800
-122.28,37.52,724,4.0313,435200
-122.28,37.52,1228,5.4719,397900
-122.29,37.52,1455,6.8787,386800
-122.3,37.52,994,5.5902,417000
-122.3,37.51,1156,5.4322,391000
-122.3,37.52,871,8.1039,382200
-122.31,37.52,969,7.7364,435800
-122.32,37.52,1611,8.4693,419200
-122.31,37.5,6266,4.3939,491200
-122.27,37.52,517,3.7,339700
-122.27,37.51,598,5.8964,414800
-122.29,37.51,1374,6.1004,426400
-122.26,37.52,291,3.0833,256300
-122.26,37.51,351,5.3264,258100
-122.25,37.51,504,4.8382,289400
-122.25,37.5,154,4.7708,253800
-122.27,37.51,1744,4.5075,364900
-122.26,37.51,1611,2.7075,323800
-122.26,37.5,842,3.6111,341500
-122.26,37.5,393,3.7045,360500
-122.25,37.5,752,4.95,345000
-122.25,37.49,1225,4.224,349600
-122.25,37.49,1156,4.6366,395500
-122.25,37.49,1790,6.142,394700
-122.26,37.5,2818,5.6271,374800
-122.28,37.51,1980,6.1064,405000
-122.28,37.5,2694,7.4787,431300
-122.28,37.49,2626,6.5475,500001
-122.28,37.49,1638,6.912,457200
-122.27,37.48,1392,8.5184,500001
-122.26,37.48,1805,5.6038,451300
-122.29,37.48,2009,7.4678,500001
-122.27,37.47,1235,6.7058,495900
-122.26,37.46,1996,7.0001,500001
-122.28,37.47,281,6.8879,500001
-122.24,37.47,455,5.1071,314100
-122.25,37.48,1663,5.0863,440300
-122.24,37.47,689,6.1244,308800
-122.25,37.47,265,5.4688,305000
-122.25,37.47,1313,5.9062,383200
-122.25,37.48,974,7.1621,500001
